cif name= ./9006337.cif
./9006337.cif
Full Formula (Mg16 Si16 O48)

ce_symbol  = L:2
ce_fraction=  6.961974065343662e-06
species:coords:index
Si1 : [3.6355077 8.6418485 7.3808436] : 25
Si1 : [6.2260077 8.6418485 5.8401564] : 24
!!!atention to nb coordination!!!
         [1.674163370219421, 1.6786263809964517]
         [1.6741633702194203, 1.678626380996452]


**isite= 74
O1 : [ 0.538824  10.0836775  2.683863 ]

ce_symbol  = A:2
ce_fraction=  0.9999930380259348
species:coords:index
Si1 : [-1.0450077  9.6091515  2.9738436] : 31
Si1 : [1.5454923 9.6091515 1.4331564] : 26
!!!atention to nb coordination!!!
         [1.6786263809964517, 1.6741633702194192]
         [1.6786263809964521, 1.6741633702194199]

ce_symbol  = L:2
ce_fraction=  6.961974065343241e-06
species:coords:index
Si1 : [-1.0450077  9.6091515  2.9738436] : 31
Si1 : [1.5454923 9.6091515 1.4331564] : 26
!!!atention to nb coordination!!!
         [1.6786263809964517, 1.6741633702194192]
         [1.6786263809964521, 1.6741633702194199]


**isite= 75
O1 : [2.051676  0.9581775 2.683863 ]

ce_symbol  = A:2
ce_fraction=  0.9999930380259348
species:coords:index
Si1 : [3.6355077 0.4836515 2.9738436] : 30
Si1 : [1.0450077 0.4836515 1.4331564] : 27
!!!atention to nb coordination!!!
         [1.6786263809964521, 1.67416337021942]
         [1.6786263809964521, 1.6741633702194205]

ce_symbol  = L:2
ce_fraction=  6.961974065342856e-06
species:coords:index
Si1 : [3.6355077 0.4836515 2.9738436] : 30
Si1 : [1.0450077 0.4836515 1.4331564] : 27
!!!atention to nb coordination!!!
         [1.6786263809964521, 1.67416337021942]
         [1.6786263809964521, 1.6741633702194205]


**isite= 76
O1 : [ 3.129324  17.2928225  6.130137 ]

ce_symbol  = A:2
ce_fraction=  0.9999930380259348
species:coords:index
Si1 : [ 1.5454923 17.7673485  5.8401564] : 29
Si1 : [ 4.1359923 17.7673485  7.3808436] : 28
!!!atention to nb coordination!!!
         [1.6786263809964528, 1.6741633702194214]
         [1.678626380996453, 1.6741633702194207]

ce_symbol  = L:2
ce_fraction=  6.961974065342044e-06
species:coords:index
Si1 : [ 1.5454923 17.7673485  5.8401564] : 29
Si1 : [ 4.1359923 17.7673485  7.3808436] : 28
!!!atention to nb coordination!!!
         [1.6786263809964528, 1.6741633702194214]
         [1.678626380996453, 1.6741633702194207]


**isite= 77
O1 : [ 0.538824  17.2928225  7.090863 ]

ce_symbol  = A:2
ce_fraction=  0.9999930380259348
species:coords:index
Si1 : [-1.0450077 17.7673485  7.3808436] : 28
Si1 : [ 1.5454923 17.7673485  5.8401564] : 29
!!!atention to nb coordination!!!
         [1.6786263809964534, 1.67416337021942]
         [1.6786263809964532, 1.6741633702194207]

ce_symbol  = L:2
ce_fraction=  6.961974065341977e-06
species:coords:index
Si1 : [-1.0450077 17.7673485  7.3808436] : 28
Si1 : [ 1.5454923 17.7673485  5.8401564] : 29
!!!atention to nb coordination!!!
         [1.6786263809964534, 1.67416337021942]
         [1.6786263809964532, 1.6741633702194207]


**isite= 78
O1 : [4.642176  0.9581775 1.723137 ]

ce_symbol  = A:2
ce_fraction=  0.9999930380259348
species:coords:index
Si1 : [6.2260077 0.4836515 1.4331564] : 27
Si1 : [3.6355077 0.4836515 2.9738436] : 30
!!!atention to nb coordination!!!
         [1.6786263809964521, 1.6741633702194212]
         [1.6786263809964521, 1.6741633702194207]

ce_symbol  = L:2
ce_fraction=  6.961974065343032e-06
species:coords:index
Si1 : [6.2260077 0.4836515 1.4331564] : 27
Si1 : [3.6355077 0.4836515 2.9738436] : 30
!!!atention to nb coordination!!!
         [1.6786263809964521, 1.6741633702194212]
         [1.6786263809964521, 1.6741633702194207]


**isite= 79
O1 : [ 3.129324  10.0836775  1.723137 ]

ce_symbol  = A:2
ce_fraction=  0.9999930380259348
species:coords:index
Si1 : [1.5454923 9.6091515 1.4331564] : 26
Si1 : [4.1359923 9.6091515 2.9738436] : 31
!!!atention to nb coordination!!!
         [1.6786263809964515, 1.6741633702194199]
         [1.678626380996452, 1.6741633702194199]

ce_symbol  = L:2
ce_fraction=  6.961974065343232e-06
species:coords:index
Si1 : [1.5454923 9.6091515 1.4331564] : 26
Si1 : [4.1359923 9.6091515 2.9738436] : 31
!!!atention to nb coordination!!!
         [1.6786263809964515, 1.6741633702194199]
         [1.678626380996452, 1.6741633702194199]

END

